Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend
2162,Content Writing,Upwork,Expert,UK,Bank Transfer,59,4076.01,32.78,86.29,4.39,48,Fixed,42.44,251.35
2163,Content Writing,Toptal,Intermediate,Middle East,Crypto,71,4407.46,63.15,73.67,3.22,60,Fixed,34.11,126.64
2164,SEO,Fiverr,Intermediate,Australia,Crypto,151,5463.11,27.34,51.71,3.36,1,Hourly,69.73,9.0
2165,Digital Marketing,Fiverr,Intermediate,Asia,PayPal,111,6864.12,38.63,50.28,4.66,56,Hourly,13.0,154.89
2166,Web Development,Freelancer,Intermediate,Australia,Bank Transfer,26,6940.37,64.18,92.88,4.39,76,Fixed,42.44,326.38
2167,Web Development,Toptal,Intermediate,Australia,PayPal,17,2712.05,62.65,85.55,3.51,64,Hourly,11.49,496.0
2168,Graphic Design,Fiverr,Expert,UK,Bank Transfer,24,9911.0,8.34,99.34,3.25,39,Hourly,70.54,488.73
2169,SEO,Toptal,Beginner,Europe,Crypto,291,8351.26,8.34,64.16,4.16,70,Hourly,47.24,213.68
2170,Graphic Design,Upwork,Expert,Asia,Mobile Banking,247,5621.29,15.65,75.49,4.24,85,Fixed,41.83,109.07
2171,App Development,Fiverr,Intermediate,Europe,Bank Transfer,63,2242.12,95.54,98.7,3.8,39,Hourly,49.77,428.07
2172,Web Development,Upwork,Expert,UK,Crypto,258,4766.03,66.91,50.28,3.6,89,Hourly,58.09,177.35
2173,Graphic Design,Fiverr,Beginner,Asia,Bank Transfer,186,1958.3,25.25,85.93,3.36,4,Fixed,15.28,23.2
2174,Graphic Design,Fiverr,Intermediate,Canada,Crypto,51,2865.9,63.64,73.37,3.52,40,Fixed,58.44,112.47
2175,Customer Support,Fiverr,Expert,Canada,Bank Transfer,241,5473.33,76.95,70.11,4.58,1,Fixed,27.56,231.74
2176,App Development,Fiverr,Expert,Middle East,Crypto,11,4674.2,43.46,99.34,4.49,1,Hourly,71.31,228.06
2177,Data Entry,Freelancer,Beginner,Middle East,PayPal,293,3880.54,39.67,82.41,3.81,48,Hourly,30.66,247.93
2178,App Development,Upwork,Expert,Canada,Bank Transfer,293,3970.17,48.9,95.02,3.51,84,Fixed,59.07,114.78
2179,SEO,Upwork,Intermediate,Middle East,Crypto,142,4710.55,25.98,78.54,3.53,37,Hourly,30.35,210.03
2180,Graphic Design,Upwork,Expert,Asia,Mobile Banking,185,9911.0,97.68,59.27,3.36,51,Fixed,48.29,302.82
2181,Graphic Design,Toptal,Intermediate,UK,Crypto,26,4014.18,46.57,77.24,3.71,41,Hourly,14.16,313.29
2182,App Development,Upwork,Intermediate,UK,Mobile Banking,261,3619.79,13.11,52.98,3.84,31,Hourly,69.38,24.42
2183,Web Development,Freelancer,Intermediate,Canada,PayPal,248,2614.96,82.51,93.53,4.59,75,Fixed,49.57,407.65
2184,SEO,Toptal,Expert,USA,Crypto,40,9911.0,29.37,65.12,3.64,35,Hourly,60.5,168.9
2185,App Development,Freelancer,Expert,UK,PayPal,11,5911.71,55.73,70.06,3.32,7,Hourly,36.47,399.78
2186,Graphic Design,Toptal,Expert,Canada,PayPal,224,3047.62,30.4,99.34,4.19,16,Hourly,24.79,114.28
2187,Web Development,Upwork,Expert,Canada,Mobile Banking,168,3197.62,83.47,82.9,3.32,50,Hourly,11.24,193.98
2188,Content Writing,Upwork,Expert,Middle East,Bank Transfer,87,8236.79,8.34,85.22,4.06,13,Fixed,50.79,143.37
2189,Graphic Design,Fiverr,Beginner,Asia,PayPal,151,1356.72,24.09,85.85,3.86,89,Hourly,22.1,163.21
2190,Data Entry,Fiverr,Beginner,Middle East,Bank Transfer,129,3805.28,80.4,58.74,3.62,47,Hourly,60.02,291.21
2191,Digital Marketing,Freelancer,Intermediate,Middle East,PayPal,234,7971.28,55.78,88.6,3.04,31,Hourly,28.79,308.62
2192,Graphic Design,PeoplePerHour,Intermediate,Australia,Bank Transfer,225,8713.34,34.74,85.67,3.57,52,Hourly,25.12,154.11
2193,Graphic Design,Upwork,Expert,Asia,PayPal,123,6854.37,67.98,71.79,3.04,42,Hourly,32.42,13.0
2194,App Development,Upwork,Beginner,Asia,PayPal,42,6230.84,43.99,90.3,4.0,31,Fixed,35.33,403.82
2195,Web Development,Freelancer,Intermediate,Europe,Crypto,110,4168.98,49.97,74.49,4.27,52,Hourly,31.15,347.84
2196,Data Entry,Upwork,Expert,UK,PayPal,222,8615.42,8.92,72.15,4.79,89,Fixed,19.33,123.75
2197,Data Entry,Toptal,Expert,USA,Bank Transfer,31,4895.57,38.31,58.78,4.51,14,Fixed,32.0,269.01
2198,Data Entry,Fiverr,Expert,Australia,Bank Transfer,169,2946.85,37.18,50.28,3.93,66,Hourly,71.95,304.27
2199,SEO,Fiverr,Intermediate,Australia,Bank Transfer,175,116.0,70.72,82.1,3.38,24,Fixed,54.2,358.26
2200,Data Entry,Freelancer,Beginner,Canada,Bank Transfer,211,2495.21,8.34,79.58,3.79,34,Fixed,31.08,194.64
2201,SEO,Upwork,Expert,Europe,PayPal,79,6024.74,64.64,50.28,4.18,66,Hourly,38.11,284.08
2202,SEO,Freelancer,Expert,Asia,PayPal,253,3170.31,58.88,71.25,4.13,48,Hourly,51.48,496.0
2203,SEO,Fiverr,Expert,Canada,Bank Transfer,184,7619.98,52.79,65.8,3.86,16,Fixed,33.67,310.11
2204,Graphic Design,Freelancer,Expert,Canada,Bank Transfer,293,6385.63,89.23,67.63,4.51,53,Fixed,42.2,367.63
2205,Graphic Design,Freelancer,Beginner,UK,Bank Transfer,58,5007.79,53.49,69.43,5.0,66,Hourly,27.42,152.97
2206,Graphic Design,Fiverr,Beginner,Australia,Mobile Banking,81,2514.83,91.89,54.63,3.72,79,Hourly,40.41,168.97
2207,Graphic Design,Upwork,Intermediate,Australia,Mobile Banking,120,5570.86,44.94,87.14,3.68,8,Fixed,49.45,180.64
2208,Digital Marketing,Upwork,Beginner,Middle East,Mobile Banking,11,8224.9,60.98,68.63,3.99,69,Fixed,50.17,344.75
2209,Graphic Design,Fiverr,Expert,Europe,Bank Transfer,180,6223.29,64.75,89.65,3.83,80,Hourly,20.12,400.92
2210,Web Development,Upwork,Beginner,Europe,PayPal,193,6878.97,55.58,50.28,4.07,61,Fixed,39.8,403.11
2211,Data Entry,Freelancer,Expert,Middle East,Bank Transfer,245,1790.98,34.88,93.39,4.12,15,Hourly,37.78,264.27
2212,Data Entry,Freelancer,Expert,Canada,Bank Transfer,26,4011.61,99.83,86.5,4.37,6,Fixed,46.74,223.81
2213,SEO,Fiverr,Expert,Canada,Crypto,159,4921.72,8.34,60.61,3.1,48,Hourly,79.32,274.61
2214,SEO,PeoplePerHour,Expert,Middle East,Crypto,227,7775.73,90.73,73.27,3.66,2,Fixed,36.63,262.65
2215,Customer Support,PeoplePerHour,Beginner,Australia,Crypto,167,5886.76,87.13,83.03,5.0,45,Hourly,75.97,236.42
2216,SEO,PeoplePerHour,Beginner,UK,Mobile Banking,223,8337.89,66.35,68.8,4.08,61,Hourly,26.22,28.63
2217,App Development,PeoplePerHour,Expert,Asia,PayPal,106,3888.79,47.85,66.89,3.75,7,Hourly,71.3,437.11
2218,Data Entry,Freelancer,Expert,Canada,Mobile Banking,132,4417.12,31.9,61.43,3.24,40,Fixed,73.08,9.0
2219,Graphic Design,Fiverr,Intermediate,Canada,Crypto,26,2713.08,62.0,65.48,3.65,80,Fixed,69.27,77.21
2220,Customer Support,Toptal,Beginner,Canada,PayPal,124,2055.34,41.64,54.2,3.91,43,Hourly,38.87,121.23
2221,Graphic Design,Fiverr,Expert,Asia,PayPal,86,7039.28,80.39,76.23,3.33,70,Fixed,11.0,332.68
2222,Data Entry,Freelancer,Expert,Canada,Crypto,30,3049.91,33.94,72.61,3.51,62,Hourly,28.59,69.68
2223,Customer Support,Toptal,Intermediate,Australia,Bank Transfer,148,5167.1,64.35,64.13,4.03,89,Fixed,54.19,496.0
2224,Data Entry,Toptal,Intermediate,Asia,Crypto,283,7332.14,84.27,80.2,3.31,29,Fixed,46.44,237.59
2225,Graphic Design,Fiverr,Intermediate,Middle East,Bank Transfer,218,116.0,43.56,84.19,3.23,61,Fixed,10.45,144.54
2226,App Development,Freelancer,Intermediate,Canada,Crypto,151,7494.3,74.6,71.3,3.1,37,Fixed,10.45,184.6
2227,Data Entry,Toptal,Expert,USA,PayPal,192,4001.95,37.78,67.46,4.32,64,Fixed,63.09,361.95
2228,SEO,Upwork,Expert,Canada,Bank Transfer,137,1562.04,99.83,94.59,3.38,57,Fixed,45.65,226.16
2229,Content Writing,Freelancer,Expert,Europe,PayPal,199,3747.08,69.6,63.86,4.1,12,Hourly,10.45,170.63
2230,SEO,Fiverr,Expert,Middle East,Crypto,105,5251.28,65.5,55.49,4.03,60,Fixed,68.24,9.0
2231,Web Development,Toptal,Beginner,UK,PayPal,252,6213.5,93.23,64.37,3.69,45,Hourly,62.37,305.93
2232,SEO,Upwork,Intermediate,Canada,PayPal,150,6931.2,8.34,50.28,4.34,62,Fixed,74.23,344.72
2233,Customer Support,Fiverr,Expert,Canada,Bank Transfer,173,2424.49,80.41,97.51,4.42,47,Hourly,51.61,292.28
2234,Graphic Design,Fiverr,Intermediate,Canada,Bank Transfer,197,8262.01,53.89,77.63,3.5,1,Fixed,26.42,217.55
2235,Data Entry,Toptal,Beginner,UK,Bank Transfer,194,4599.64,65.25,50.28,3.57,55,Hourly,73.59,182.9
2236,App Development,Toptal,Expert,Europe,Crypto,122,2080.29,41.81,71.84,3.33,74,Fixed,35.97,196.29
2237,Graphic Design,Freelancer,Beginner,Australia,Mobile Banking,107,3906.72,50.43,80.98,4.23,81,Hourly,59.47,84.1
2238,SEO,Toptal,Beginner,Canada,Crypto,136,3621.59,21.99,77.82,5.0,48,Fixed,79.32,227.32
2239,Customer Support,Freelancer,Expert,Canada,Bank Transfer,157,4357.84,8.34,76.6,4.61,13,Hourly,72.8,192.29
2240,SEO,Freelancer,Expert,UK,PayPal,11,445.82,99.83,91.16,3.74,41,Hourly,57.94,146.95
2241,App Development,Fiverr,Expert,UK,Mobile Banking,63,3909.93,8.34,73.54,3.69,39,Fixed,68.32,272.44
2242,Graphic Design,Upwork,Expert,Australia,Crypto,54,5262.08,44.51,93.21,3.86,75,Hourly,27.28,65.0
2243,SEO,Freelancer,Expert,Australia,PayPal,180,2134.92,38.57,62.12,3.35,55,Fixed,56.35,9.0
2244,SEO,PeoplePerHour,Expert,USA,PayPal,260,3976.53,48.35,78.6,4.22,63,Hourly,16.09,170.84
2245,App Development,Fiverr,Beginner,USA,PayPal,230,2184.68,69.29,85.93,3.9,37,Fixed,30.02,123.83
2246,SEO,Upwork,Expert,Asia,Crypto,118,7137.84,30.82,61.73,5.0,58,Hourly,24.51,48.01
2247,Customer Support,Freelancer,Beginner,Middle East,Bank Transfer,37,7024.13,74.42,56.91,3.61,64,Fixed,42.76,89.21
2248,Customer Support,Upwork,Expert,Canada,Crypto,158,4943.83,8.34,68.29,4.36,35,Fixed,10.45,112.73
2249,App Development,PeoplePerHour,Beginner,Middle East,Bank Transfer,127,2578.6,61.2,64.96,3.04,61,Fixed,34.36,401.31
2250,Data Entry,Fiverr,Beginner,Europe,PayPal,175,7232.85,46.62,80.57,3.43,62,Hourly,58.09,295.83
2251,Graphic Design,PeoplePerHour,Beginner,USA,PayPal,195,6564.99,81.22,78.54,4.27,62,Fixed,61.84,351.97
2252,SEO,Upwork,Intermediate,UK,Bank Transfer,94,5691.38,34.32,67.77,4.02,59,Hourly,10.45,144.53
2253,Digital Marketing,Upwork,Expert,Canada,Bank Transfer,105,7139.09,60.1,77.5,3.52,59,Hourly,45.05,444.34
2254,Graphic Design,Toptal,Beginner,Europe,Bank Transfer,189,1637.44,72.94,72.76,3.42,38,Hourly,16.75,264.58
2255,Customer Support,Upwork,Expert,Europe,Mobile Banking,94,3041.38,52.39,50.46,3.04,29,Hourly,25.01,362.5
2256,App Development,PeoplePerHour,Beginner,Europe,Bank Transfer,175,8091.34,67.23,81.95,3.52,56,Fixed,58.22,464.32
2257,Content Writing,PeoplePerHour,Expert,Australia,PayPal,149,2093.52,27.03,87.59,3.75,80,Fixed,56.03,343.36
2258,Graphic Design,Fiverr,Expert,Australia,Bank Transfer,210,9281.77,41.79,99.34,3.58,23,Hourly,34.3,134.25
2259,Web Development,Freelancer,Intermediate,Australia,Bank Transfer,203,116.0,18.72,70.91,4.45,67,Fixed,20.22,370.49
2260,Data Entry,Fiverr,Expert,Asia,PayPal,116,8293.65,38.37,72.04,3.61,89,Fixed,33.18,229.97
2261,SEO,PeoplePerHour,Intermediate,Canada,Bank Transfer,251,7318.4,93.26,78.02,4.31,44,Hourly,33.4,186.26
2262,SEO,Freelancer,Intermediate,UK,Crypto,121,3221.71,51.47,53.42,3.69,50,Fixed,10.45,294.0
2263,Data Entry,Upwork,Expert,USA,Bank Transfer,222,4983.54,20.11,55.75,5.0,32,Fixed,50.66,224.2
2264,Customer Support,Freelancer,Beginner,UK,PayPal,238,6755.47,8.34,50.28,3.69,84,Fixed,54.99,378.52
2265,App Development,Upwork,Intermediate,Middle East,Bank Transfer,144,7086.38,58.43,74.85,4.77,78,Hourly,66.56,49.55
2266,Graphic Design,Toptal,Intermediate,Australia,PayPal,179,8029.78,36.08,70.45,4.95,89,Hourly,37.82,159.94
2267,Web Development,Toptal,Expert,Europe,PayPal,229,1645.76,46.89,72.6,4.21,24,Fixed,32.03,324.42
2268,Customer Support,Upwork,Expert,Europe,Crypto,153,5650.97,94.3,56.12,3.08,58,Hourly,29.85,385.77
2269,Data Entry,Freelancer,Beginner,Europe,Crypto,267,2925.91,45.24,50.28,4.46,43,Hourly,44.43,180.65
2270,SEO,Fiverr,Intermediate,Australia,Bank Transfer,21,9911.0,54.94,66.84,4.02,63,Hourly,15.28,173.11
2271,SEO,PeoplePerHour,Expert,Europe,Bank Transfer,152,9911.0,24.13,54.19,3.85,31,Fixed,42.43,238.0
2272,Graphic Design,Fiverr,Expert,Australia,Bank Transfer,170,3555.54,56.74,77.88,3.18,58,Fixed,19.3,286.93
2273,Data Entry,PeoplePerHour,Intermediate,Canada,PayPal,174,4753.07,71.03,64.77,3.98,58,Hourly,49.36,9.0
2274,Graphic Design,Fiverr,Intermediate,Middle East,Bank Transfer,262,7418.38,14.93,86.76,4.05,33,Fixed,36.89,9.0
2275,App Development,Upwork,Intermediate,Europe,Crypto,134,1218.06,8.34,92.63,3.37,58,Fixed,73.91,237.24
2276,Web Development,Freelancer,Intermediate,Canada,PayPal,172,6863.35,61.88,87.78,3.92,59,Hourly,20.18,496.0
2277,Data Entry,Fiverr,Expert,USA,Crypto,261,2360.62,58.57,77.66,3.8,31,Hourly,75.28,376.97
2278,SEO,Upwork,Intermediate,Europe,Mobile Banking,293,7726.24,31.48,84.42,3.3,45,Hourly,41.72,331.36
2279,Customer Support,Fiverr,Expert,UK,PayPal,293,4497.8,36.29,60.45,3.96,21,Hourly,27.41,245.4
2280,Content Writing,Fiverr,Expert,Canada,Bank Transfer,56,5851.07,34.6,55.7,3.85,48,Hourly,61.45,434.86
2281,Data Entry,Toptal,Intermediate,Europe,Mobile Banking,79,4350.1,9.5,87.13,3.88,62,Hourly,56.46,438.24
2282,App Development,Toptal,Beginner,Europe,Bank Transfer,149,326.06,84.65,62.61,4.24,76,Fixed,27.91,63.88
2283,App Development,Freelancer,Beginner,Middle East,Bank Transfer,253,1764.68,38.98,59.64,4.24,28,Fixed,22.15,107.66
2284,Graphic Design,Freelancer,Intermediate,Canada,Bank Transfer,293,2355.25,20.93,64.04,4.89,78,Hourly,63.78,175.18
2285,Graphic Design,Toptal,Expert,USA,PayPal,154,116.0,26.82,90.07,3.88,67,Hourly,41.7,317.16
2286,Web Development,PeoplePerHour,Intermediate,Middle East,PayPal,240,1361.29,17.62,82.67,3.04,31,Hourly,35.12,216.31
2287,Graphic Design,Fiverr,Beginner,Europe,Bank Transfer,162,3688.53,70.48,82.22,3.44,36,Hourly,23.53,144.23
2288,Graphic Design,Toptal,Expert,USA,Crypto,133,5080.21,67.34,73.84,4.0,29,Fixed,51.8,306.88
2289,SEO,Freelancer,Intermediate,Europe,PayPal,165,8025.21,61.82,74.23,4.66,57,Fixed,56.64,13.56
2290,App Development,Freelancer,Beginner,Australia,Bank Transfer,29,2473.15,21.16,82.01,4.7,70,Hourly,53.97,397.62
2291,SEO,Freelancer,Beginner,Australia,Crypto,41,6249.88,28.08,92.78,3.9,25,Hourly,54.1,475.15
2292,Data Entry,Toptal,Beginner,UK,Bank Transfer,42,5558.96,62.59,61.2,3.04,61,Fixed,27.43,126.89
2293,SEO,PeoplePerHour,Expert,Canada,Crypto,239,5752.85,44.09,69.98,3.59,82,Hourly,67.73,477.84
2294,Digital Marketing,Freelancer,Beginner,Europe,Crypto,80,1887.88,57.51,67.02,3.44,56,Hourly,56.31,154.26
2295,SEO,Fiverr,Beginner,Middle East,PayPal,140,334.82,74.88,68.52,3.04,59,Fixed,59.17,9.0
2296,Digital Marketing,Toptal,Beginner,UK,Bank Transfer,113,4624.27,67.99,79.47,3.09,89,Fixed,62.27,124.32
2297,SEO,Fiverr,Expert,Asia,Bank Transfer,293,4060.91,31.94,77.09,4.61,89,Hourly,33.92,244.82
2298,Digital Marketing,Fiverr,Intermediate,Europe,Bank Transfer,132,6885.21,69.66,59.78,3.66,33,Fixed,35.69,496.0
2299,Data Entry,Toptal,Intermediate,Canada,Mobile Banking,210,2014.78,48.31,78.63,4.13,68,Hourly,43.1,296.48
2300,Data Entry,Fiverr,Intermediate,Europe,Bank Transfer,245,5145.19,64.05,63.7,4.4,16,Hourly,31.0,324.94
2301,SEO,Fiverr,Beginner,Europe,Bank Transfer,256,948.97,93.23,88.49,4.0,7,Hourly,37.96,380.4
2302,Data Entry,Fiverr,Expert,Europe,PayPal,46,3333.86,8.34,63.89,4.12,32,Fixed,79.32,315.79
2303,Web Development,Freelancer,Beginner,Middle East,PayPal,234,7372.33,27.73,56.35,3.04,45,Fixed,14.35,189.25
2304,Web Development,Fiverr,Expert,UK,Crypto,160,8838.92,43.01,80.67,3.88,17,Fixed,27.02,455.81
2305,Web Development,Fiverr,Intermediate,Middle East,PayPal,230,2881.06,63.7,63.04,4.5,33,Fixed,10.45,411.82
2306,Data Entry,Fiverr,Expert,Canada,PayPal,293,4182.84,43.57,66.37,4.08,34,Fixed,10.45,222.94
2307,Content Writing,Toptal,Intermediate,Australia,Bank Transfer,162,2927.06,8.34,63.2,5.0,71,Fixed,30.66,285.69
2308,Customer Support,Toptal,Beginner,USA,PayPal,178,3544.91,32.46,75.44,4.55,43,Fixed,25.49,178.08
2309,Content Writing,Upwork,Expert,Australia,Bank Transfer,237,116.0,8.76,74.55,4.68,67,Fixed,41.4,450.69
2310,Data Entry,Upwork,Expert,Canada,PayPal,218,7347.0,94.51,86.27,3.86,89,Hourly,36.62,132.53
2311,Content Writing,PeoplePerHour,Expert,Europe,Crypto,136,116.0,8.34,55.31,3.85,47,Hourly,65.27,496.0
2312,Customer Support,PeoplePerHour,Expert,Canada,Bank Transfer,195,2811.23,51.97,63.35,4.93,65,Hourly,49.73,89.63
2313,Content Writing,PeoplePerHour,Expert,Canada,Crypto,11,5887.4,50.87,80.67,4.11,22,Fixed,51.99,219.09
2314,Digital Marketing,Upwork,Intermediate,Middle East,Mobile Banking,221,4146.27,32.82,66.31,4.81,25,Fixed,29.59,200.13
2315,SEO,PeoplePerHour,Expert,Australia,Crypto,227,6520.84,48.84,87.8,3.42,78,Hourly,74.05,226.31
2316,App Development,PeoplePerHour,Intermediate,Europe,Crypto,91,7532.66,47.83,70.64,3.38,49,Hourly,38.26,219.72
2317,Customer Support,Upwork,Intermediate,Australia,Crypto,90,5090.85,74.64,56.02,4.0,13,Fixed,74.33,278.99
2318,Data Entry,Toptal,Expert,USA,Mobile Banking,97,3756.79,62.36,60.85,3.75,11,Hourly,65.43,202.48
2319,Web Development,PeoplePerHour,Beginner,Australia,Mobile Banking,231,2376.57,51.08,65.3,3.04,89,Fixed,79.32,339.32
2320,SEO,Upwork,Beginner,UK,Bank Transfer,117,116.0,55.17,77.48,4.08,32,Hourly,56.96,52.73
2321,Digital Marketing,Toptal,Beginner,USA,Crypto,133,4805.5,79.75,50.47,4.46,20,Hourly,57.48,192.48
2322,App Development,PeoplePerHour,Beginner,UK,Bank Transfer,212,6652.17,89.89,94.53,4.08,55,Hourly,40.77,128.78
2323,Data Entry,Freelancer,Intermediate,USA,PayPal,70,7479.14,83.85,92.47,3.04,41,Hourly,52.86,440.71
2324,Data Entry,Upwork,Expert,Middle East,PayPal,123,3296.43,62.05,51.94,4.04,16,Hourly,55.05,227.17
2325,Data Entry,Toptal,Intermediate,USA,Mobile Banking,157,874.17,56.66,74.45,3.79,41,Fixed,10.45,180.44
2326,SEO,Upwork,Beginner,Middle East,Bank Transfer,201,5028.93,60.99,52.94,3.64,34,Hourly,33.71,227.54
2327,Customer Support,Fiverr,Intermediate,Europe,Bank Transfer,205,3167.66,73.58,67.11,3.04,14,Hourly,50.72,299.84
2328,SEO,Fiverr,Beginner,Australia,Crypto,238,4668.16,39.84,53.51,3.68,43,Hourly,60.67,123.65
2329,Customer Support,Upwork,Expert,Australia,Crypto,293,9911.0,72.89,81.92,3.04,56,Fixed,64.15,9.0
2330,Graphic Design,Freelancer,Expert,Asia,Crypto,249,1612.88,8.34,72.44,3.72,59,Fixed,44.27,142.02
2331,Customer Support,Toptal,Expert,USA,Bank Transfer,146,6406.33,82.16,88.25,4.57,7,Fixed,48.96,344.72
2332,Web Development,Fiverr,Expert,USA,Crypto,198,9911.0,84.16,84.23,3.24,78,Fixed,39.76,119.33
2333,App Development,Fiverr,Intermediate,Australia,Bank Transfer,11,6845.42,56.53,59.16,4.44,69,Fixed,42.57,360.96
2334,Data Entry,Fiverr,Beginner,UK,Bank Transfer,122,4491.55,80.77,77.75,3.97,34,Fixed,36.99,496.0
2335,App Development,Upwork,Intermediate,Australia,Mobile Banking,27,5123.59,65.6,63.08,3.62,88,Hourly,37.49,383.16
2336,Web Development,Fiverr,Intermediate,Europe,PayPal,208,3932.26,8.34,69.07,3.23,19,Hourly,15.56,232.48
2337,SEO,PeoplePerHour,Beginner,Australia,Crypto,293,5985.5,73.04,89.59,4.21,75,Hourly,53.54,299.37
2338,Graphic Design,Toptal,Expert,Europe,Crypto,196,6111.11,68.4,62.68,5.0,64,Hourly,13.32,198.01
2339,Web Development,Fiverr,Intermediate,Europe,Bank Transfer,139,9274.31,70.78,70.44,3.04,51,Fixed,60.48,496.0
2340,Graphic Design,Fiverr,Beginner,Middle East,Mobile Banking,130,7898.97,60.21,86.27,4.04,49,Hourly,78.86,250.44
2341,Graphic Design,Fiverr,Expert,Europe,Mobile Banking,111,6646.1,15.65,57.55,3.1,12,Fixed,14.35,314.2
2342,Content Writing,Fiverr,Intermediate,Asia,Bank Transfer,242,2480.54,52.11,65.73,3.35,89,Fixed,20.51,290.65
2343,Graphic Design,PeoplePerHour,Expert,Middle East,PayPal,149,116.0,8.34,50.28,3.94,38,Hourly,62.14,9.0
2344,Content Writing,Fiverr,Expert,Middle East,Crypto,59,3847.69,47.69,79.32,4.37,37,Hourly,75.16,377.92
2345,Data Entry,Fiverr,Beginner,UK,Crypto,84,2625.99,60.48,77.4,4.02,31,Hourly,61.46,267.39
2346,Customer Support,Fiverr,Expert,USA,Bank Transfer,216,6398.56,52.85,71.76,3.21,56,Hourly,32.4,381.79
2347,Content Writing,Upwork,Beginner,Europe,Bank Transfer,116,6340.69,47.82,61.88,4.9,18,Hourly,30.94,474.7
2348,Content Writing,Upwork,Intermediate,USA,PayPal,93,4730.29,40.06,53.08,4.8,71,Fixed,14.57,380.39
2349,Web Development,Toptal,Beginner,UK,PayPal,74,4774.22,57.2,72.39,3.38,42,Fixed,59.85,169.72
2350,Data Entry,PeoplePerHour,Expert,Europe,Mobile Banking,159,4170.7,48.71,79.61,3.04,77,Hourly,37.2,119.8
2351,Web Development,Freelancer,Expert,Australia,Crypto,249,2242.76,48.52,99.34,3.77,39,Hourly,64.58,204.11
2352,SEO,Fiverr,Intermediate,USA,Bank Transfer,61,6585.56,67.79,63.43,3.04,3,Hourly,29.17,270.85
2353,Customer Support,Toptal,Intermediate,Asia,PayPal,68,8172.71,94.58,75.59,3.66,34,Fixed,61.12,160.87
2354,Web Development,Upwork,Expert,Middle East,Bank Transfer,84,9307.0,47.32,50.28,3.32,51,Fixed,36.87,167.17
2355,Data Entry,Toptal,Beginner,Australia,Mobile Banking,293,1311.45,59.59,75.47,3.93,1,Fixed,65.46,200.91
2356,Customer Support,Fiverr,Beginner,Middle East,Bank Transfer,278,1606.36,53.45,74.58,4.47,52,Fixed,31.68,402.86
2357,Digital Marketing,Toptal,Intermediate,Canada,PayPal,221,2165.48,52.83,76.57,4.27,46,Fixed,44.35,152.6
2358,Data Entry,PeoplePerHour,Expert,UK,Bank Transfer,229,6732.92,8.34,80.55,4.76,45,Fixed,10.45,231.18
2359,Graphic Design,Fiverr,Beginner,Middle East,Bank Transfer,191,3373.5,54.36,81.74,3.82,56,Fixed,39.77,231.71
2360,Customer Support,PeoplePerHour,Intermediate,Australia,Bank Transfer,197,1509.53,16.98,94.97,4.0,64,Fixed,59.15,446.03
2361,Web Development,Toptal,Intermediate,Europe,Crypto,44,116.0,32.96,80.91,5.0,80,Hourly,42.05,31.56
2362,Web Development,PeoplePerHour,Intermediate,UK,Mobile Banking,193,3414.62,21.07,73.18,3.75,45,Fixed,37.68,235.92
2363,Customer Support,Freelancer,Intermediate,Europe,Mobile Banking,198,6897.09,91.02,86.81,4.18,89,Fixed,79.32,244.62
2364,Web Development,Fiverr,Expert,Australia,Mobile Banking,237,116.0,67.25,58.11,3.84,72,Fixed,32.52,212.12
2365,Web Development,Fiverr,Intermediate,Middle East,Crypto,133,4606.19,78.5,79.8,4.4,45,Fixed,63.78,405.87
2366,App Development,Fiverr,Beginner,Australia,Bank Transfer,171,2869.87,77.96,73.55,4.83,64,Fixed,26.36,234.73
2367,Graphic Design,Freelancer,Expert,Asia,Bank Transfer,206,9911.0,62.51,83.29,3.36,48,Fixed,27.73,179.28
2368,SEO,Freelancer,Intermediate,Europe,Crypto,247,970.29,44.06,57.38,3.47,45,Hourly,43.44,446.52
2369,Data Entry,Fiverr,Intermediate,Canada,Crypto,166,3619.76,43.01,62.12,3.45,72,Hourly,44.53,278.56
2370,Content Writing,Freelancer,Expert,UK,Bank Transfer,293,4503.6,36.56,74.72,3.72,25,Fixed,27.92,393.45
2371,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,109,2663.81,99.83,54.78,3.73,57,Hourly,40.59,330.47
2372,Content Writing,Toptal,Beginner,UK,Bank Transfer,114,6841.91,45.41,92.89,4.51,65,Hourly,51.87,262.01
2373,Content Writing,Fiverr,Expert,Europe,Bank Transfer,80,7560.36,41.77,50.28,3.05,73,Fixed,10.45,206.77
2374,Data Entry,Toptal,Expert,Middle East,Mobile Banking,61,3813.88,51.82,66.64,4.35,19,Hourly,40.6,364.31
2375,Customer Support,Freelancer,Expert,Middle East,Bank Transfer,204,8809.4,43.1,94.78,4.38,45,Hourly,28.28,331.37
